age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
35.699999999999996,Female,Standard,1.945,1,Asia,Tablet,17.99,0,Credit Card,2,0.975,Drama
41.3,Male,Basic,8.175,1,Asia,TV,13.99,0,PayPal,3,4.09,Action
45.5,Female,Basic,0.265,1,Asia,Laptop,13.99,0,Credit Card,5,0.135,Sci-Fi
25.2,Female,Standard,9.815,1,North America,Desktop,17.99,0,Gift Card,2,4.905,Action
45.5,Male,Basic,0.775,1,Asia,Laptop,13.99,0,Debit Card,2,0.39,Horror
39.9,Female,Standard,14.105,1,Asia,Desktop,17.99,0,Crypto,5,7.055,Documentary
35.699999999999996,Male,Basic,10.265,1,Asia,Laptop,13.99,0,Debit Card,4,5.135,Comedy
18.0,Male,Basic,2.17,1,Asia,Tablet,13.99,0,PayPal,1,1.085,Sci-Fi
40.599999999999994,Other,Basic,7.185,1,Asia,TV,13.99,0,Debit Card,3,3.59,Action
37.099999999999994,Female,Basic,10.08,1,North America,Tablet,8.99,0,Debit Card,5,5.04,Documentary
48.3,Female,Basic,3.08,1,South America,Tablet,8.99,0,Crypto,1,1.54,Horror
41.3,Other,Standard,2.085,1,South America,Desktop,17.99,0,Debit Card,4,1.04,Comedy
19.599999999999998,Female,Basic,5.97,1,Oceania,Tablet,13.99,0,Crypto,2,2.985,Comedy
26.599999999999998,Female,Standard,17.04,1,North America,Laptop,17.99,0,Credit Card,4,8.52,Drama
18.0,Female,Standard,1.15,1,South America,Mobile,17.99,0,Crypto,3,0.575,Comedy
33.599999999999994,Male,Standard,4.41,1,Asia,Laptop,17.99,0,PayPal,5,2.205,Romance
32.9,Male,Standard,12.585,1,Asia,Desktop,17.99,0,Crypto,5,6.295,Sci-Fi
41.3,Other,Standard,3.125,1,Asia,Laptop,17.99,0,Debit Card,1,1.56,Romance
48.3,Other,Basic,1.43,1,South America,Laptop,8.99,0,Gift Card,4,0.715,Action
43.4,Female,Standard,3.085,1,Asia,TV,17.99,0,Debit Card,2,1.54,Comedy
33.599999999999994,Other,Basic,1.985,1,South America,TV,13.99,0,Debit Card,5,0.995,Horror
46.9,Female,Basic,2.87,1,Asia,Laptop,8.99,0,Credit Card,5,1.435,Drama
26.599999999999998,Other,Standard,4.18,1,South America,TV,17.99,0,Gift Card,2,2.09,Drama
47.599999999999994,Female,Basic,9.035,1,Asia,TV,13.99,0,Crypto,3,4.52,Horror
37.8,Other,Basic,1.395,1,South America,TV,13.99,0,Credit Card,1,0.7,Action
46.199999999999996,Male,Standard,5.205,1,North America,Laptop,17.99,0,Credit Card,5,2.605,Comedy
44.8,Other,Standard,0.17,1,Asia,Desktop,17.99,1,Gift Card,3,0.085,Comedy
18.0,Other,Basic,12.565,1,Africa,Desktop,13.99,0,Gift Card,2,6.28,Romance
36.4,Female,Standard,2.06,1,Asia,Laptop,17.99,0,Crypto,4,1.03,Sci-Fi
49.0,Other,Standard,3.805,1,South America,Laptop,17.99,0,Credit Card,5,1.905,Drama
28.0,Male,Standard,0.44,1,Europe,Mobile,17.99,0,Credit Card,2,0.22,Sci-Fi
48.3,Female,Basic,4.715,1,Europe,Desktop,13.99,0,Credit Card,3,2.355,Action
32.9,Female,Basic,0.23,1,Asia,TV,8.99,1,Credit Card,1,0.115,Comedy
47.599999999999994,Other,Standard,1.575,1,Africa,Tablet,17.99,0,Credit Card,3,0.785,Horror
20.299999999999997,Female,Basic,27.265,1,Asia,Mobile,13.99,0,Debit Card,2,13.635,Sci-Fi
21.7,Other,Standard,9.365,1,Oceania,Mobile,17.99,0,Crypto,1,4.685,Action
25.2,Female,Standard,9.515,1,Asia,Desktop,17.99,0,Crypto,2,4.76,Sci-Fi
38.5,Other,Basic,6.13,1,Oceania,Desktop,8.99,0,PayPal,1,3.065,Comedy
34.3,Female,Standard,7.82,1,Africa,Tablet,17.99,0,PayPal,4,3.91,Horror
26.599999999999998,Female,Basic,11.89,1,Oceania,Desktop,8.99,0,Credit Card,2,5.945,Action
18.2,Female,Basic,3.915,1,North America,Tablet,8.99,0,Credit Card,1,1.96,Documentary
18.0,Male,Standard,2.45,1,Asia,TV,17.99,0,Gift Card,5,1.225,Drama
25.9,Other,Basic,5.435,1,Asia,Mobile,13.99,0,Gift Card,5,2.715,Documentary
39.9,Female,Basic,1.905,1,Africa,Desktop,8.99,1,Gift Card,2,0.955,Drama
18.0,Other,Basic,2.71,1,Asia,Desktop,13.99,0,Debit Card,2,1.355,Action
36.4,Male,Standard,13.705,1,Africa,Laptop,17.99,0,Crypto,2,6.855,Action
41.3,Other,Standard,2.4,1,Asia,Desktop,17.99,0,PayPal,1,1.2,Drama
39.199999999999996,Male,Basic,3.36,1,Asia,Laptop,8.99,0,Debit Card,2,1.68,Romance
45.5,Other,Basic,1.46,1,Asia,TV,13.99,0,Credit Card,5,0.73,Documentary
18.0,Male,Standard,4.015,1,Asia,TV,17.99,0,Gift Card,3,2.005,Drama
30.799999999999997,Female,Basic,11.425,1,South America,Tablet,13.99,0,Credit Card,3,5.715,Comedy
35.0,Other,Basic,0.055,1,South America,Tablet,8.99,1,Gift Card,2,0.03,Sci-Fi
18.0,Female,Standard,7.175,1,Europe,Laptop,17.99,0,Credit Card,5,3.585,Sci-Fi
25.2,Other,Standard,11.75,1,Oceania,Laptop,17.99,0,PayPal,1,5.875,Action
40.599999999999994,Female,Basic,8.405,1,Europe,TV,8.99,0,Gift Card,2,4.2,Horror
42.699999999999996,Other,Standard,0.125,1,North America,Desktop,17.99,0,PayPal,2,0.06,Sci-Fi
35.0,Other,Basic,2.015,1,South America,Laptop,13.99,0,Gift Card,1,1.01,Horror
23.799999999999997,Female,Basic,6.8,1,Asia,Mobile,8.99,0,Debit Card,2,3.4,Romance
43.4,Male,Standard,14.605,1,South America,Mobile,17.99,0,Gift Card,1,7.305,Documentary
18.0,Female,Basic,1.95,1,Oceania,Tablet,13.99,0,Credit Card,1,0.975,Sci-Fi
18.9,Female,Basic,2.65,1,Africa,Mobile,8.99,0,PayPal,2,1.325,Documentary
18.0,Male,Standard,1.21,1,Asia,Tablet,17.99,0,Credit Card,5,0.605,Sci-Fi
18.0,Female,Basic,0.22,1,Asia,Tablet,13.99,1,PayPal,1,0.11,Romance
28.0,Other,Basic,3.43,1,Oceania,Tablet,8.99,0,Crypto,4,1.715,Sci-Fi
27.299999999999997,Female,Basic,1.38,1,Asia,Mobile,13.99,0,PayPal,3,0.69,Documentary
26.599999999999998,Other,Basic,4.405,1,North America,Desktop,8.99,0,Gift Card,4,2.205,Action
18.0,Male,Basic,0.84,1,North America,Laptop,8.99,1,Credit Card,1,0.42,Sci-Fi
42.699999999999996,Other,Basic,2.99,1,North America,Tablet,13.99,0,Gift Card,5,1.495,Romance
46.9,Male,Basic,0.005,1,Asia,Desktop,13.99,0,Crypto,4,0.005,Horror
21.7,Male,Standard,2.3,1,South America,Desktop,17.99,0,Gift Card,1,1.15,Sci-Fi
44.099999999999994,Female,Basic,0.26,1,Africa,Tablet,8.99,1,PayPal,4,0.13,Comedy
20.299999999999997,Female,Basic,1.845,1,Asia,Tablet,13.99,0,Credit Card,1,0.92,Documentary
18.9,Other,Standard,1.15,1,Europe,Mobile,17.99,0,Credit Card,5,0.575,Romance
18.0,Male,Basic,6.89,0,Oceania,TV,13.99,0,PayPal,2,6.89,Sci-Fi
18.0,Male,Basic,14.33,0,Asia,Desktop,13.99,0,Gift Card,5,14.33,Drama
30.799999999999997,Male,Basic,10.86,0,Asia,Tablet,8.99,0,Crypto,2,10.86,Documentary
46.9,Male,Basic,0.78,0,Oceania,Desktop,8.99,0,Crypto,5,0.78,Documentary
47.599999999999994,Male,Basic,0.915,0,Africa,Mobile,8.99,0,Debit Card,5,0.915,Horror
39.9,Male,Basic,1.17,0,North America,Desktop,13.99,0,Debit Card,5,1.17,Sci-Fi
42.699999999999996,Male,Basic,8.05,0,Oceania,TV,8.99,0,Debit Card,1,8.05,Action
44.8,Other,Standard,0.915,0,Asia,Tablet,17.99,0,PayPal,1,0.915,Romance
18.0,Other,Basic,2.21,0,Asia,Laptop,8.99,0,Credit Card,3,2.21,Drama
47.599999999999994,Other,Basic,1.24,0,Asia,Tablet,8.99,0,Credit Card,3,1.24,Horror
24.5,Female,Basic,6.515,0,Africa,Desktop,13.99,0,PayPal,5,6.515,Sci-Fi
38.5,Female,Standard,0.075,0,Asia,TV,17.99,0,PayPal,4,0.075,Documentary
18.0,Female,Basic,0.725,0,North America,Tablet,13.99,0,Gift Card,5,0.725,Horror
37.8,Female,Basic,7.86,0,Asia,Mobile,13.99,0,PayPal,5,7.86,Romance
45.5,Male,Standard,7.76,0,South America,Mobile,17.99,0,Gift Card,4,7.76,Drama
41.3,Other,Standard,16.405,0,Asia,Laptop,17.99,0,Debit Card,3,16.405,Sci-Fi
18.0,Female,Standard,10.28,0,Asia,Laptop,17.99,0,Crypto,5,10.28,Documentary
49.0,Other,Basic,0.67,0,Asia,TV,13.99,0,Debit Card,1,0.67,Documentary
34.3,Male,Basic,1.875,0,North America,Tablet,13.99,0,Credit Card,4,1.875,Horror
30.099999999999998,Male,Basic,0.815,0,Oceania,Mobile,8.99,0,Credit Card,3,0.815,Documentary
44.099999999999994,Male,Basic,0.2,0,North America,TV,13.99,0,PayPal,4,0.2,Comedy
46.199999999999996,Other,Basic,6.38,0,North America,Tablet,8.99,0,Credit Card,1,6.38,Sci-Fi
18.0,Other,Basic,5.925,0,Asia,Mobile,8.99,0,Debit Card,3,5.925,Sci-Fi
37.099999999999994,Female,Standard,8.995,0,Europe,Mobile,17.99,0,Crypto,3,8.995,Horror
28.7,Male,Basic,2.16,0,Asia,Tablet,8.99,1,PayPal,1,2.16,Horror
18.0,Male,Basic,2.94,0,Asia,Mobile,8.99,0,Credit Card,3,2.94,Drama
21.0,Male,Basic,1.135,0,North America,Tablet,13.99,0,Crypto,2,1.135,Action
44.099999999999994,Other,Basic,0.69,0,Oceania,Desktop,13.99,0,Gift Card,4,0.69,Sci-Fi
42.0,Male,Basic,2.885,0,Asia,Tablet,13.99,0,Debit Card,5,2.885,Comedy
21.7,Female,Basic,1.945,0,Asia,Laptop,8.99,0,Credit Card,3,1.945,Romance
37.099999999999994,Female,Basic,3.92,0,North America,Mobile,8.99,0,Gift Card,3,3.92,Action
44.099999999999994,Female,Basic,0.83,0,Europe,Desktop,13.99,0,Crypto,1,0.83,Comedy
25.2,Male,Basic,5.29,0,Asia,Tablet,13.99,0,Credit Card,1,5.29,Romance
32.199999999999996,Male,Standard,7.315,0,Oceania,Mobile,17.99,0,PayPal,2,7.315,Documentary
18.0,Female,Basic,1.39,0,Asia,TV,8.99,1,Debit Card,1,1.39,Drama
21.0,Male,Basic,0.37,0,South America,Laptop,13.99,0,Credit Card,4,0.37,Action
39.9,Other,Basic,26.4,0,Asia,Tablet,8.99,0,PayPal,2,26.4,Sci-Fi
39.9,Female,Basic,7.155,0,Oceania,Mobile,8.99,0,PayPal,5,7.155,Romance
25.9,Male,Basic,9.46,0,North America,TV,13.99,0,Crypto,1,9.46,Action
36.4,Male,Standard,0.96,0,Asia,TV,17.99,0,Debit Card,4,0.96,Action
42.699999999999996,Other,Basic,2.06,0,Asia,Desktop,13.99,0,Crypto,1,2.06,Romance
29.4,Male,Basic,49.21,0,Asia,Desktop,8.99,0,Gift Card,5,49.21,Documentary
30.099999999999998,Male,Standard,4.485,0,Asia,TV,17.99,0,Gift Card,5,4.485,Documentary
18.0,Female,Basic,2.795,0,Asia,Tablet,8.99,0,Crypto,5,2.795,Documentary
18.0,Male,Standard,2.67,0,Asia,Tablet,17.99,0,Credit Card,3,2.67,Documentary
18.0,Male,Basic,0.905,0,Africa,Mobile,8.99,0,Credit Card,3,0.905,Sci-Fi
44.099999999999994,Female,Standard,1.405,0,South America,Tablet,17.99,0,Gift Card,5,1.405,Drama
18.0,Female,Basic,1.94,0,Africa,Mobile,13.99,0,Crypto,1,1.94,Action
24.5,Female,Basic,4.195,0,Africa,TV,13.99,0,Credit Card,2,4.195,Comedy
25.2,Female,Basic,11.455,0,Asia,TV,8.99,0,Crypto,1,11.455,Drama
33.599999999999994,Female,Basic,2.095,0,Asia,Tablet,13.99,0,Gift Card,2,2.095,Documentary
18.0,Other,Basic,10.605,0,North America,Mobile,13.99,0,Crypto,2,10.605,Drama
18.0,Other,Basic,1.585,0,Asia,Laptop,8.99,1,Credit Card,1,1.585,Action
45.5,Female,Basic,13.49,0,South America,TV,8.99,0,Debit Card,2,13.49,Romance
46.199999999999996,Female,Standard,8.11,0,Asia,TV,17.99,0,Gift Card,2,8.11,Drama
18.9,Male,Basic,0.705,0,Asia,Tablet,8.99,0,Debit Card,5,0.705,Action
18.0,Male,Standard,4.66,0,Asia,Desktop,17.99,0,Debit Card,2,4.66,Documentary
23.099999999999998,Male,Basic,2.315,0,Asia,TV,13.99,0,Debit Card,1,2.315,Sci-Fi
37.8,Other,Basic,0.36,0,Europe,Laptop,13.99,0,Gift Card,5,0.36,Horror
38.5,Female,Basic,5.68,0,Asia,Laptop,8.99,0,PayPal,4,5.68,Comedy
18.0,Female,Basic,6.005,0,Asia,TV,13.99,0,Crypto,3,6.005,Documentary
27.299999999999997,Male,Standard,2.42,0,Africa,Laptop,17.99,0,Debit Card,2,2.42,Comedy
41.3,Female,Basic,14.775,0,Asia,Laptop,13.99,0,Crypto,5,14.775,Romance
43.4,Other,Basic,1.805,0,Oceania,Desktop,13.99,0,PayPal,3,1.805,Romance
22.4,Female,Standard,7.18,0,South America,Desktop,17.99,0,PayPal,2,7.18,Romance
23.099999999999998,Female,Standard,12.575,0,Asia,TV,17.99,0,Crypto,1,12.575,Comedy
18.0,Female,Basic,2.71,0,Africa,Desktop,8.99,0,PayPal,1,2.71,Action
41.3,Male,Basic,3.76,0,Europe,TV,13.99,0,PayPal,4,3.76,Action
28.7,Female,Basic,3.89,0,Asia,Tablet,8.99,0,PayPal,2,3.89,Romance
40.599999999999994,Female,Basic,17.265,0,Asia,TV,8.99,0,Gift Card,4,17.265,Romance
49.0,Female,Standard,5.27,0,Asia,Desktop,17.99,0,Crypto,4,5.27,Documentary
32.199999999999996,Male,Basic,2.535,0,Asia,Desktop,8.99,0,Debit Card,1,2.535,Comedy
37.099999999999994,Other,Basic,8.325,0,Europe,Desktop,8.99,0,Debit Card,4,8.325,Sci-Fi
40.599999999999994,Male,Standard,16.44,0,South America,Tablet,17.99,0,Debit Card,5,16.44,Romance
43.4,Female,Standard,2.375,0,South America,Mobile,17.99,0,Gift Card,2,2.375,Comedy
18.0,Other,Basic,3.055,0,Asia,Laptop,13.99,0,Credit Card,1,3.055,Drama
30.799999999999997,Male,Standard,9.46,0,Asia,Tablet,17.99,0,Crypto,4,9.46,Romance
18.0,Male,Basic,0.905,0,Asia,Laptop,8.99,0,Crypto,5,0.905,Horror
23.099999999999998,Male,Basic,3.725,0,Asia,Mobile,13.99,0,PayPal,4,3.725,Action
18.0,Female,Standard,2.49,0,Asia,TV,17.99,0,PayPal,5,2.49,Drama
28.0,Female,Basic,1.5,0,Oceania,Laptop,8.99,0,Debit Card,4,1.5,Drama
