age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
53,Other,Premium,27.73,32,Africa,Desktop,17.99,0,Debit Card,4,0.84,Comedy
25,Female,Standard,3.17,32,Europe,Desktop,13.99,1,Debit Card,5,0.1,Documentary
24,Other,Premium,2.43,32,Oceania,TV,17.99,1,Debit Card,2,0.07,Documentary
35,Male,Standard,4.13,32,Africa,TV,13.99,1,Credit Card,1,0.13,Horror
22,Male,Standard,4.84,32,South America,Mobile,13.99,1,Debit Card,3,0.15,Action
55,Other,Premium,38.31,32,Asia,Mobile,17.99,0,Crypto,1,1.16,Sci-Fi
28,Female,Premium,29.83,32,North America,Desktop,17.99,0,Crypto,4,0.9,Drama
19,Other,Premium,13.21,32,Asia,Desktop,17.99,1,Crypto,2,0.4,Action
47,Other,Standard,3.5,32,Europe,Tablet,13.99,1,Crypto,1,0.11,Sci-Fi
64,Male,Standard,22.72,32,North America,Laptop,13.99,0,PayPal,1,0.69,Romance
24,Female,Standard,5.56,32,Europe,Laptop,13.99,1,PayPal,1,0.17,Drama
39,Other,Premium,4.0,32,South America,Mobile,17.99,1,Debit Card,2,0.12,Horror
68,Male,Standard,0.88,32,Europe,Laptop,13.99,1,Credit Card,3,0.03,Documentary
36,Female,Basic,9.02,32,Europe,Tablet,8.99,1,PayPal,2,0.27,Sci-Fi
27,Female,Premium,2.66,32,Asia,TV,17.99,1,Gift Card,3,0.08,Comedy
66,Male,Standard,27.5,32,Africa,Mobile,13.99,0,Gift Card,3,0.83,Romance
48,Female,Standard,8.12,32,Africa,Desktop,13.99,1,Crypto,2,0.25,Action
46,Other,Standard,16.95,32,Oceania,Laptop,13.99,0,Debit Card,2,0.51,Drama
25,Female,Premium,0.64,32,Asia,Laptop,17.99,1,Gift Card,4,0.02,Romance
50,Other,Premium,7.44,32,South America,Tablet,17.99,0,Credit Card,4,0.23,Comedy
20,Female,Basic,1.0,32,Africa,Tablet,8.99,1,Credit Card,2,0.03,Romance
42,Female,Basic,8.5,32,Asia,Desktop,8.99,1,PayPal,2,0.26,Comedy
69,Other,Basic,13.94,32,North America,TV,8.99,1,PayPal,1,0.42,Action
61,Female,Premium,16.07,32,Asia,Desktop,17.99,1,Gift Card,5,0.49,Action
30,Female,Basic,2.56,32,Oceania,Tablet,8.99,1,Crypto,1,0.08,Horror
55,Other,Premium,14.3,32,Africa,TV,17.99,1,Gift Card,5,0.43,Drama
26,Female,Premium,2.92,32,South America,Tablet,17.99,1,Crypto,2,0.09,Sci-Fi
60,Male,Premium,2.52,32,Asia,Tablet,17.99,1,PayPal,4,0.08,Drama
51,Female,Basic,12.86,32,Africa,Laptop,8.99,1,PayPal,5,0.39,Action
41,Female,Basic,32.8,32,Europe,Mobile,8.99,0,Credit Card,2,0.99,Drama
52,Female,Basic,34.13,32,South America,Desktop,8.99,0,Crypto,3,1.03,Comedy
60,Other,Premium,2.0,32,North America,Mobile,17.99,1,Credit Card,5,0.06,Documentary
59,Female,Basic,1.2,32,North America,TV,8.99,1,Credit Card,2,0.04,Comedy
68,Female,Premium,0.2,32,North America,Laptop,17.99,1,Crypto,1,0.01,Horror
54,Female,Standard,12.34,32,Asia,Desktop,13.99,1,Gift Card,3,0.37,Sci-Fi
42,Male,Premium,2.81,32,Europe,Desktop,17.99,1,Gift Card,2,0.09,Comedy
23,Male,Standard,23.96,32,Oceania,Laptop,13.99,0,Credit Card,5,0.73,Documentary
39,Male,Standard,8.99,32,Asia,TV,13.99,1,Gift Card,3,0.27,Documentary
51,Female,Premium,8.34,32,Asia,TV,17.99,1,Crypto,2,0.25,Romance
24,Female,Standard,3.9,32,South America,TV,13.99,1,PayPal,5,0.12,Sci-Fi
66,Male,Standard,0.8,32,Oceania,TV,13.99,1,Debit Card,1,0.02,Drama
70,Other,Standard,4.69,32,Asia,TV,13.99,1,Debit Card,3,0.14,Documentary
55,Other,Basic,1.92,32,South America,Laptop,8.99,1,Gift Card,5,0.06,Horror
64,Male,Standard,8.35,32,Africa,TV,13.99,1,Credit Card,2,0.25,Action
38,Female,Standard,3.79,32,Africa,Tablet,13.99,1,Crypto,3,0.11,Drama
33,Other,Basic,20.06,32,South America,Tablet,8.99,0,Debit Card,3,0.61,Drama
57,Male,Premium,0.97,32,South America,Mobile,17.99,1,Gift Card,2,0.03,Comedy
43,Female,Basic,5.59,32,Europe,TV,8.99,1,Debit Card,4,0.17,Documentary
33,Other,Premium,25.28,32,Asia,Laptop,17.99,0,Debit Card,3,0.77,Sci-Fi
27,Other,Basic,71.38,32,South America,Mobile,8.99,0,PayPal,5,2.16,Comedy
32,Female,Standard,2.34,32,Oceania,Mobile,13.99,1,Crypto,5,0.07,Action
59,Other,Standard,25.47,32,North America,Desktop,13.99,0,Debit Card,4,0.77,Sci-Fi
27,Male,Standard,0.39,32,South America,Laptop,13.99,1,Gift Card,4,0.01,Action
55,Male,Premium,1.2,32,Europe,Desktop,17.99,1,Credit Card,4,0.04,Drama
49,Male,Basic,1.64,32,Europe,Laptop,8.99,1,PayPal,5,0.05,Drama
42,Male,Standard,7.63,32,Oceania,Tablet,13.99,1,Credit Card,2,0.23,Action
48,Other,Basic,39.47,32,Europe,Desktop,8.99,0,Crypto,4,1.2,Action
33,Male,Standard,17.89,32,Asia,Mobile,13.99,0,Gift Card,4,0.54,Sci-Fi
24,Male,Standard,2.65,32,South America,TV,13.99,1,Credit Card,4,0.08,Drama
34,Female,Basic,7.71,32,Europe,Tablet,8.99,1,Credit Card,5,0.23,Action
41,Female,Standard,6.47,32,Africa,TV,13.99,1,Gift Card,4,0.2,Drama
68,Female,Basic,9.07,32,Africa,TV,8.99,1,Crypto,3,0.27,Romance
55,Female,Standard,8.26,32,Africa,Laptop,13.99,0,PayPal,4,0.25,Drama
64,Male,Premium,3.74,32,North America,Tablet,17.99,1,PayPal,3,0.11,Drama
64,Male,Basic,24.36,32,Oceania,Laptop,8.99,0,Crypto,3,0.74,Sci-Fi
24,Other,Standard,5.81,32,North America,TV,13.99,0,PayPal,4,0.18,Romance
70,Female,Basic,13.01,32,Asia,TV,8.99,1,Crypto,2,0.39,Comedy
61,Male,Standard,27.06,32,Africa,Laptop,13.99,0,Debit Card,3,0.82,Drama
23,Male,Basic,7.09,32,Europe,TV,8.99,1,Credit Card,2,0.21,Romance
41,Other,Basic,12.04,32,Oceania,Desktop,8.99,1,Credit Card,1,0.36,Drama
46,Male,Basic,1.6,31,North America,Desktop,8.99,1,Crypto,3,0.05,Drama
58,Female,Standard,2.51,31,North America,Desktop,13.99,1,PayPal,5,0.08,Drama
19,Male,Premium,11.32,31,Asia,Desktop,17.99,0,Debit Card,4,0.35,Action
43,Other,Standard,12.39,31,Europe,TV,13.99,1,PayPal,3,0.39,Comedy
29,Other,Basic,15.49,31,Africa,Laptop,8.99,1,Gift Card,3,0.48,Documentary
65,Male,Basic,6.36,31,Europe,Tablet,8.99,1,Credit Card,4,0.2,Sci-Fi
47,Other,Standard,24.11,31,Europe,Laptop,13.99,0,PayPal,3,0.75,Sci-Fi
68,Other,Premium,4.12,31,Europe,TV,17.99,1,Credit Card,5,0.13,Drama
24,Male,Basic,14.73,31,Africa,Tablet,8.99,1,PayPal,2,0.46,Drama
42,Other,Premium,10.89,31,South America,Tablet,17.99,0,PayPal,5,0.34,Drama
19,Male,Standard,13.21,31,South America,Mobile,13.99,1,Credit Card,2,0.41,Action
36,Other,Standard,17.04,31,South America,Mobile,13.99,0,Debit Card,2,0.53,Sci-Fi
65,Female,Premium,14.47,31,South America,TV,17.99,0,Debit Card,5,0.45,Drama
49,Other,Standard,9.01,31,Europe,Laptop,13.99,1,PayPal,3,0.28,Action
61,Female,Basic,1.21,31,Europe,Tablet,8.99,1,Crypto,3,0.04,Drama
63,Female,Premium,15.93,31,Oceania,Mobile,17.99,0,PayPal,3,0.5,Documentary
54,Male,Standard,3.47,31,Europe,Laptop,13.99,1,Crypto,5,0.11,Sci-Fi
21,Female,Basic,5.49,31,Asia,Mobile,8.99,1,PayPal,2,0.17,Comedy
37,Male,Standard,3.72,31,Africa,Mobile,13.99,1,Debit Card,2,0.12,Romance
46,Male,Premium,13.66,31,South America,Mobile,17.99,1,PayPal,1,0.43,Comedy
64,Female,Basic,2.11,31,Africa,Tablet,8.99,1,Debit Card,4,0.07,Documentary
59,Other,Basic,7.17,31,South America,Mobile,8.99,1,Gift Card,3,0.22,Horror
62,Female,Standard,5.47,31,South America,TV,13.99,1,Debit Card,1,0.17,Sci-Fi
37,Male,Premium,3.73,31,Asia,TV,17.99,1,PayPal,5,0.12,Documentary
59,Other,Basic,10.87,31,South America,Laptop,8.99,1,Debit Card,4,0.34,Comedy
62,Male,Premium,10.76,31,Africa,Desktop,17.99,1,PayPal,1,0.34,Horror
21,Other,Premium,4.21,31,Europe,Laptop,17.99,1,Gift Card,5,0.13,Documentary
54,Other,Standard,3.47,31,Africa,Laptop,13.99,1,PayPal,5,0.11,Documentary
38,Female,Premium,15.01,31,Africa,Desktop,17.99,0,Debit Card,5,0.47,Sci-Fi
63,Male,Basic,2.51,31,Europe,Laptop,8.99,1,Debit Card,3,0.08,Comedy
58,Other,Standard,24.34,31,Asia,Laptop,13.99,0,Crypto,1,0.76,Comedy
48,Male,Standard,5.33,31,North America,Tablet,13.99,1,Crypto,3,0.17,Documentary
47,Other,Standard,19.9,31,South America,Tablet,13.99,0,PayPal,2,0.62,Romance
37,Male,Premium,24.13,31,South America,TV,17.99,0,Crypto,2,0.75,Action
63,Male,Standard,3.82,31,Oceania,Tablet,13.99,1,PayPal,4,0.12,Action
39,Other,Standard,7.27,31,Asia,Mobile,13.99,1,Crypto,1,0.23,Drama
31,Male,Premium,1.9,31,Europe,Mobile,17.99,1,Gift Card,1,0.06,Horror
43,Male,Basic,1.18,31,Asia,Desktop,8.99,1,Debit Card,1,0.04,Action
41,Female,Basic,40.64,31,Africa,Laptop,8.99,0,Gift Card,2,1.27,Action
49,Other,Basic,3.16,31,Asia,Desktop,8.99,1,Gift Card,5,0.1,Action
65,Other,Standard,19.33,31,North America,Desktop,13.99,0,Credit Card,1,0.6,Comedy
28,Male,Basic,29.12,31,Africa,Tablet,8.99,0,PayPal,4,0.91,Documentary
26,Other,Basic,12.29,31,Asia,Tablet,8.99,1,Gift Card,3,0.38,Action
28,Other,Basic,4.82,31,North America,Desktop,8.99,1,Crypto,5,0.15,Drama
50,Female,Standard,0.27,31,South America,Tablet,13.99,1,Crypto,1,0.01,Romance
34,Other,Standard,1.92,31,Oceania,TV,13.99,1,PayPal,1,0.06,Action
63,Male,Standard,26.63,31,Asia,TV,13.99,0,Crypto,2,0.83,Horror
58,Female,Basic,11.16,31,Asia,Laptop,8.99,1,Gift Card,1,0.35,Documentary
55,Male,Standard,2.7,31,Asia,TV,13.99,1,Debit Card,4,0.08,Sci-Fi
32,Female,Standard,22.99,31,Africa,Mobile,13.99,0,Debit Card,1,0.72,Sci-Fi
50,Male,Basic,4.46,31,South America,Laptop,8.99,1,Crypto,5,0.14,Documentary
24,Female,Premium,11.67,31,Oceania,Mobile,17.99,1,Crypto,3,0.36,Sci-Fi
68,Other,Standard,37.3,31,Africa,Desktop,13.99,0,Crypto,5,1.17,Action
50,Male,Standard,30.53,31,North America,Desktop,13.99,0,Gift Card,5,0.95,Action
49,Other,Standard,2.26,31,Europe,Laptop,13.99,1,PayPal,5,0.07,Comedy
63,Male,Premium,6.97,31,North America,Tablet,17.99,1,Crypto,1,0.22,Romance
46,Other,Premium,5.98,31,Asia,Laptop,17.99,1,PayPal,1,0.19,Comedy
28,Male,Premium,49.34,31,Oceania,TV,17.99,0,Gift Card,1,1.54,Horror
41,Male,Basic,7.73,31,Asia,Tablet,8.99,1,Gift Card,4,0.24,Documentary
46,Other,Basic,7.63,31,Asia,Tablet,8.99,1,Gift Card,5,0.24,Romance
62,Female,Premium,33.77,31,Asia,Tablet,17.99,0,PayPal,4,1.06,Action
65,Other,Premium,37.82,31,Oceania,Tablet,17.99,0,Gift Card,3,1.18,Sci-Fi
34,Female,Premium,4.59,31,Oceania,Desktop,17.99,1,Gift Card,2,0.14,Sci-Fi
29,Male,Premium,15.36,31,South America,Mobile,17.99,1,Crypto,1,0.48,Sci-Fi
50,Male,Premium,13.05,31,Asia,Tablet,17.99,0,Debit Card,4,0.41,Horror
62,Female,Basic,9.41,31,Asia,TV,8.99,1,Credit Card,1,0.29,Drama
54,Male,Premium,11.38,31,Asia,Mobile,17.99,0,Credit Card,4,0.36,Horror
56,Female,Premium,10.31,31,Europe,Laptop,17.99,1,Gift Card,3,0.32,Comedy
37,Other,Basic,7.72,31,South America,TV,8.99,1,Crypto,5,0.24,Comedy
63,Other,Premium,51.75,30,Asia,TV,17.99,0,Crypto,1,1.67,Horror
63,Male,Premium,32.75,30,South America,Desktop,17.99,0,Credit Card,1,1.06,Horror
67,Male,Standard,17.3,30,North America,Desktop,13.99,0,Gift Card,4,0.56,Action
40,Male,Basic,4.92,30,North America,Tablet,8.99,1,Credit Card,5,0.16,Documentary
28,Female,Standard,2.25,30,South America,Laptop,13.99,1,Crypto,3,0.07,Action
67,Other,Premium,6.7,30,Africa,Mobile,17.99,0,Credit Card,5,0.22,Comedy
24,Female,Premium,1.03,30,Oceania,Tablet,17.99,1,Credit Card,1,0.03,Sci-Fi
59,Other,Premium,7.26,30,Asia,Mobile,17.99,0,Gift Card,4,0.23,Drama
56,Other,Premium,1.65,30,Africa,Mobile,17.99,1,Gift Card,4,0.05,Action
60,Female,Premium,5.68,30,Oceania,Laptop,17.99,0,Debit Card,3,0.18,Romance
26,Female,Premium,7.33,30,Oceania,Laptop,17.99,0,Gift Card,1,0.24,Sci-Fi
61,Male,Standard,4.14,30,Asia,Laptop,13.99,1,Credit Card,2,0.13,Drama
44,Male,Basic,15.61,30,North America,Desktop,8.99,0,Crypto,5,0.5,Romance
47,Female,Standard,4.13,30,South America,Tablet,13.99,1,Gift Card,2,0.13,Horror
63,Male,Basic,27.89,30,Asia,Desktop,8.99,0,Debit Card,4,0.9,Romance
68,Other,Basic,21.58,30,Oceania,Tablet,8.99,0,Credit Card,2,0.7,Horror
64,Male,Basic,1.84,30,Oceania,Tablet,8.99,1,Credit Card,4,0.06,Sci-Fi
38,Male,Basic,9.06,30,Europe,Mobile,8.99,0,Credit Card,2,0.29,Drama
49,Other,Standard,2.86,30,Europe,Tablet,13.99,1,Credit Card,3,0.09,Drama
47,Other,Premium,15.18,30,Asia,Desktop,17.99,0,Crypto,4,0.49,Horror
64,Male,Premium,3.51,30,Europe,Tablet,17.99,0,PayPal,5,0.11,Action
69,Other,Premium,3.84,30,Asia,Desktop,17.99,1,Crypto,5,0.12,Documentary
67,Female,Standard,10.88,30,South America,TV,13.99,0,Gift Card,5,0.35,Romance
33,Male,Standard,2.53,30,Asia,TV,13.99,1,Debit Card,3,0.08,Comedy
32,Male,Basic,12.51,30,South America,Mobile,8.99,0,PayPal,2,0.4,Romance
51,Male,Standard,18.53,30,Oceania,TV,13.99,0,Credit Card,3,0.6,Drama
55,Female,Premium,14.29,30,South America,Laptop,17.99,0,Crypto,5,0.46,Action
25,Male,Premium,0.98,30,North America,Mobile,17.99,1,Crypto,1,0.03,Horror
45,Female,Basic,42.32,30,Asia,TV,8.99,0,Crypto,4,1.37,Documentary
28,Male,Standard,6.56,30,North America,Laptop,13.99,0,Debit Card,4,0.21,Sci-Fi
69,Male,Basic,6.06,30,Europe,TV,8.99,0,Credit Card,4,0.2,Romance
64,Male,Basic,19.1,30,Europe,Tablet,8.99,0,Credit Card,4,0.62,Documentary
26,Other,Basic,12.57,30,Asia,Mobile,8.99,1,Gift Card,3,0.41,Action
52,Other,Basic,19.21,30,Oceania,Desktop,8.99,0,Gift Card,5,0.62,Sci-Fi
24,Other,Premium,15.55,30,Africa,Tablet,17.99,0,Gift Card,1,0.5,Horror
46,Female,Standard,19.63,30,North America,Mobile,13.99,0,Credit Card,1,0.63,Comedy
23,Other,Premium,1.43,30,Europe,TV,17.99,1,Gift Card,5,0.05,Sci-Fi
33,Male,Standard,2.86,30,Europe,Tablet,13.99,1,Gift Card,5,0.09,Drama
22,Female,Premium,7.24,30,Oceania,Tablet,17.99,0,PayPal,2,0.23,Romance
35,Female,Premium,1.84,30,Asia,Desktop,17.99,1,Crypto,3,0.06,Horror
41,Female,Basic,7.36,30,South America,TV,8.99,0,PayPal,3,0.24,Drama
58,Male,Basic,14.69,30,Europe,TV,8.99,1,Crypto,2,0.47,Horror
22,Other,Premium,32.25,30,Africa,TV,17.99,0,Gift Card,2,1.04,Romance
38,Male,Standard,2.76,30,North America,Desktop,13.99,1,Gift Card,4,0.09,Drama
42,Other,Basic,2.65,30,Africa,TV,8.99,1,Gift Card,1,0.09,Documentary
66,Other,Basic,0.83,30,Europe,Laptop,8.99,1,PayPal,5,0.03,Comedy
49,Male,Standard,20.37,30,Europe,Mobile,13.99,0,Crypto,1,0.66,Drama
43,Female,Basic,3.17,30,North America,Laptop,8.99,1,PayPal,4,0.1,Romance
62,Female,Basic,6.69,30,Africa,Mobile,8.99,1,Gift Card,1,0.22,Comedy
26,Other,Basic,0.94,30,Europe,Desktop,8.99,1,Credit Card,4,0.03,Drama
68,Female,Premium,41.2,30,Oceania,Tablet,17.99,0,Gift Card,5,1.33,Comedy
22,Male,Basic,4.64,30,Europe,TV,8.99,1,Crypto,3,0.15,Sci-Fi
66,Female,Premium,20.01,30,Africa,Tablet,17.99,0,PayPal,2,0.65,Horror
40,Female,Standard,12.53,30,North America,Mobile,13.99,0,Crypto,4,0.4,Documentary
52,Other,Basic,33.99,30,Asia,Laptop,8.99,0,Credit Card,2,1.1,Drama
69,Other,Premium,38.02,30,Europe,Tablet,17.99,0,Debit Card,3,1.23,Comedy
41,Male,Basic,7.04,30,South America,Tablet,8.99,0,Debit Card,5,0.23,Sci-Fi
67,Male,Premium,4.77,30,North America,Desktop,17.99,1,Debit Card,1,0.15,Action
60,Male,Standard,3.01,30,Asia,Desktop,13.99,1,Gift Card,3,0.1,Documentary
42,Male,Premium,3.39,30,South America,Mobile,17.99,0,Debit Card,5,0.11,Drama
27,Male,Premium,2.95,30,South America,Desktop,17.99,1,PayPal,2,0.1,Horror
22,Other,Premium,2.15,30,South America,Tablet,17.99,1,Debit Card,3,0.07,Drama
33,Female,Basic,9.64,30,Asia,Mobile,8.99,0,Crypto,5,0.31,Documentary
37,Male,Basic,4.98,30,South America,Mobile,8.99,1,Gift Card,4,0.16,Romance
44,Male,Premium,2.51,30,Europe,Mobile,17.99,0,Debit Card,4,0.08,Sci-Fi
40,Female,Premium,3.93,30,North America,Tablet,17.99,0,Debit Card,4,0.13,Documentary
53,Other,Standard,1.55,30,Asia,Laptop,13.99,1,Credit Card,3,0.05,Documentary
22,Other,Premium,32.64,30,Oceania,Mobile,17.99,0,Credit Card,5,1.05,Sci-Fi
19,Female,Standard,13.89,30,Asia,Desktop,13.99,0,Crypto,3,0.45,Sci-Fi
57,Other,Premium,16.09,30,Europe,Desktop,17.99,0,Crypto,1,0.52,Horror
23,Male,Basic,10.37,30,Oceania,Tablet,8.99,0,PayPal,2,0.33,Drama
59,Male,Standard,9.77,30,Europe,TV,13.99,0,Credit Card,5,0.32,Comedy
65,Other,Standard,9.15,30,Europe,Laptop,13.99,0,Gift Card,4,0.3,Horror
39,Other,Premium,12.34,30,Africa,TV,17.99,0,Debit Card,5,0.4,Comedy
41,Other,Basic,1.06,30,Asia,Tablet,8.99,1,Debit Card,4,0.03,Horror
20,Female,Premium,11.48,30,South America,Tablet,17.99,0,Debit Card,1,0.37,Romance
35,Female,Premium,14.42,30,South America,TV,17.99,0,Gift Card,2,0.47,Action
61,Female,Standard,4.19,30,South America,TV,13.99,1,Crypto,2,0.14,Comedy
53,Other,Standard,0.51,30,South America,Mobile,13.99,0,Debit Card,5,0.02,Horror
62,Other,Premium,12.37,30,Europe,TV,17.99,0,Credit Card,2,0.4,Action
19,Male,Premium,3.28,30,South America,Tablet,17.99,1,Crypto,5,0.11,Drama
23,Female,Basic,18.25,30,South America,Mobile,8.99,0,Crypto,5,0.59,Documentary
33,Other,Premium,6.35,30,Asia,Tablet,17.99,0,Credit Card,5,0.2,Sci-Fi
29,Other,Standard,8.31,30,Asia,Mobile,13.99,0,PayPal,1,0.27,Action
42,Female,Standard,2.96,30,Europe,TV,13.99,0,PayPal,5,0.1,Sci-Fi
54,Other,Premium,0.56,30,North America,Tablet,17.99,1,Debit Card,2,0.02,Horror
33,Female,Standard,32.18,29,South America,Desktop,13.99,0,PayPal,1,1.07,Action
55,Male,Premium,0.42,29,Oceania,Tablet,17.99,1,PayPal,2,0.01,Documentary
62,Female,Premium,5.81,29,Asia,Laptop,17.99,0,PayPal,2,0.19,Drama
22,Female,Standard,19.19,29,Asia,TV,13.99,0,Debit Card,1,0.64,Sci-Fi
70,Female,Premium,7.13,29,Africa,Desktop,17.99,0,PayPal,5,0.24,Action
30,Male,Basic,0.25,29,Europe,Tablet,8.99,1,Gift Card,2,0.01,Comedy
64,Male,Premium,14.53,29,South America,TV,17.99,0,Credit Card,2,0.48,Horror
70,Other,Premium,5.52,29,South America,Desktop,17.99,0,Crypto,4,0.18,Documentary
40,Male,Standard,3.48,29,Oceania,Laptop,13.99,0,Debit Card,4,0.12,Drama
63,Male,Standard,2.31,29,Oceania,Laptop,13.99,1,Gift Card,2,0.08,Romance
51,Male,Premium,9.77,29,Asia,TV,17.99,0,Crypto,3,0.33,Drama
34,Female,Premium,1.67,29,Africa,Tablet,17.99,1,Credit Card,1,0.06,Comedy
50,Male,Premium,22.44,29,Europe,Tablet,17.99,0,Credit Card,2,0.75,Action
56,Other,Premium,0.85,29,Oceania,TV,17.99,1,Crypto,5,0.03,Sci-Fi
49,Female,Basic,1.58,29,North America,Tablet,8.99,1,Credit Card,4,0.05,Comedy
30,Female,Standard,19.84,29,Africa,TV,13.99,0,Debit Card,1,0.66,Drama
69,Male,Basic,4.88,29,South America,Desktop,8.99,1,PayPal,1,0.16,Comedy
27,Male,Premium,18.7,29,Europe,Mobile,17.99,0,Credit Card,4,0.62,Action
55,Other,Basic,22.18,29,Oceania,Mobile,8.99,0,Credit Card,3,0.74,Action
23,Other,Premium,33.47,29,Europe,Laptop,17.99,0,PayPal,3,1.12,Romance
56,Other,Standard,4.44,29,South America,Tablet,13.99,0,Debit Card,4,0.15,Action
58,Female,Basic,3.59,29,Asia,TV,8.99,1,PayPal,3,0.12,Horror
51,Other,Basic,14.73,29,Africa,TV,8.99,1,Gift Card,1,0.49,Action
41,Other,Standard,3.61,29,Asia,Tablet,13.99,0,Debit Card,5,0.12,Action
68,Male,Premium,17.56,29,Asia,Laptop,17.99,0,Debit Card,4,0.59,Sci-Fi
29,Male,Standard,0.48,29,Asia,TV,13.99,1,Debit Card,3,0.02,Action
57,Male,Standard,2.31,29,Europe,Tablet,13.99,1,Crypto,1,0.08,Sci-Fi
26,Male,Standard,67.5,29,South America,Mobile,13.99,0,PayPal,4,2.25,Romance
44,Other,Standard,5.3,29,Africa,Mobile,13.99,0,Gift Card,1,0.18,Documentary
23,Male,Premium,8.41,29,Asia,Tablet,17.99,0,Debit Card,4,0.28,Comedy
18,Male,Premium,1.61,29,Asia,Mobile,17.99,1,PayPal,1,0.05,Drama
48,Other,Premium,25.07,29,North America,Tablet,17.99,0,Credit Card,4,0.84,Drama
57,Other,Premium,13.72,29,South America,Desktop,17.99,0,Credit Card,1,0.46,Sci-Fi
67,Female,Premium,31.33,29,North America,Mobile,17.99,0,Gift Card,2,1.04,Horror
42,Other,Premium,13.25,29,Africa,Desktop,17.99,0,PayPal,4,0.44,Romance
30,Female,Basic,17.02,29,Africa,Desktop,8.99,0,Gift Card,3,0.57,Comedy
51,Other,Standard,1.1,29,South America,Tablet,13.99,1,Gift Card,3,0.04,Documentary
37,Other,Standard,10.84,29,North America,Mobile,13.99,0,Crypto,4,0.36,Sci-Fi
66,Other,Premium,10.48,29,Europe,Mobile,17.99,0,PayPal,3,0.35,Horror
22,Male,Premium,7.49,29,Europe,Mobile,17.99,0,Gift Card,2,0.25,Romance
22,Female,Premium,5.64,29,Oceania,Desktop,17.99,0,Debit Card,1,0.19,Comedy
19,Male,Basic,12.3,29,Oceania,Desktop,8.99,1,Debit Card,1,0.41,Drama
31,Male,Standard,2.2,29,Asia,TV,13.99,1,PayPal,1,0.07,Comedy
57,Female,Basic,6.14,29,South America,Desktop,8.99,0,PayPal,2,0.2,Documentary
36,Male,Standard,48.01,29,Africa,Tablet,13.99,0,Crypto,5,1.6,Sci-Fi
22,Male,Premium,0.77,29,North America,Desktop,17.99,1,Debit Card,1,0.03,Horror
63,Female,Standard,1.33,29,Asia,Laptop,13.99,1,Credit Card,3,0.04,Horror
58,Other,Standard,1.32,29,Oceania,Mobile,13.99,1,PayPal,2,0.04,Documentary
20,Other,Standard,0.52,29,Asia,TV,13.99,1,Debit Card,1,0.02,Romance
24,Male,Standard,7.75,29,Europe,Tablet,13.99,0,Debit Card,5,0.26,Horror
30,Female,Premium,6.24,29,Oceania,Tablet,17.99,0,Gift Card,3,0.21,Sci-Fi
62,Other,Standard,4.16,29,Europe,Desktop,13.99,1,PayPal,3,0.14,Sci-Fi
22,Other,Premium,8.18,29,Oceania,Desktop,17.99,0,Gift Card,2,0.27,Horror
70,Male,Basic,1.24,29,Oceania,Laptop,8.99,1,PayPal,1,0.04,Horror
41,Female,Premium,13.2,29,Africa,Laptop,17.99,0,Crypto,3,0.44,Horror
42,Male,Basic,14.77,29,Europe,Mobile,8.99,1,Gift Card,3,0.49,Horror
39,Female,Basic,17.35,29,South America,Tablet,8.99,0,PayPal,4,0.58,Horror
42,Female,Basic,2.98,29,Asia,TV,8.99,1,Crypto,4,0.1,Comedy
25,Other,Premium,2.9,29,North America,Tablet,17.99,1,Credit Card,2,0.1,Sci-Fi
20,Male,Standard,9.87,29,Africa,Desktop,13.99,0,PayPal,3,0.33,Documentary
30,Male,Standard,45.29,29,South America,Tablet,13.99,0,Credit Card,5,1.51,Documentary
51,Female,Basic,13.92,29,South America,Desktop,8.99,1,Gift Card,1,0.46,Drama
43,Female,Basic,1.51,29,North America,Desktop,8.99,1,Credit Card,2,0.05,Documentary
62,Other,Basic,30.35,29,Oceania,Tablet,8.99,0,Debit Card,2,1.01,Drama
52,Female,Basic,1.59,29,South America,TV,8.99,1,PayPal,3,0.05,Action
30,Male,Standard,31.65,29,Europe,Mobile,13.99,0,Debit Card,4,1.05,Horror
59,Male,Premium,12.39,29,Oceania,Tablet,17.99,0,Credit Card,2,0.41,Action
24,Female,Standard,8.4,29,North America,Tablet,13.99,0,Debit Card,1,0.28,Romance
67,Male,Standard,3.05,29,Oceania,Tablet,13.99,1,PayPal,1,0.1,Drama
43,Male,Premium,2.23,29,Oceania,Laptop,17.99,1,Gift Card,1,0.07,Documentary
64,Female,Premium,8.24,29,Oceania,Mobile,17.99,0,Gift Card,5,0.27,Action
59,Female,Standard,0.32,29,Africa,Mobile,13.99,0,Debit Card,4,0.01,Horror
30,Male,Standard,3.31,29,Asia,TV,13.99,1,Debit Card,1,0.11,Documentary
39,Other,Premium,0.33,29,Africa,Laptop,17.99,1,Credit Card,2,0.01,Documentary
44,Other,Premium,11.7,28,Europe,Desktop,17.99,0,Debit Card,3,0.4,Horror
34,Other,Standard,1.34,28,Africa,Desktop,13.99,1,Crypto,3,0.05,Documentary
51,Other,Standard,4.98,28,South America,Tablet,13.99,1,Gift Card,5,0.17,Sci-Fi
33,Female,Standard,26.73,28,Asia,Desktop,13.99,0,Gift Card,3,0.92,Horror
55,Male,Standard,43.73,28,North America,Laptop,13.99,0,PayPal,4,1.51,Horror
